#,Symbol,LTP,% Change,High,Low,Open,Qty.,Turnover,Date
91,MERO,"1,163.00",-1.44,"1,179.00","1,155.10","1,175.00","5,299","6,165,268.80",02/09/2022
92,MFIL,702.00,-1.13,710.00,702.00,710.00,"9,021","6,354,576.70",02/09/2022
93,MHNL,503.00,-1.16,509.00,495.40,509.00,"8,881","4,449,208.00",02/09/2022
94,MKJC,607.00,1.85,607.00,577.10,584.20,"8,222","4,864,092.50",02/09/2022
95,MKLB,"1,419.00",-0.06,"1,448.20","1,380.00","1,395.10","1,867","2,617,773.70",02/09/2022
96,MLBBL,"1,725.00",-0.69,"1,725.00","1,702.30","1,702.30",170,"289,823.00",02/09/2022
97,MLBL,515.00,-1.34,525.00,510.10,525.00,"45,328","23,366,843.80",02/09/2022
98,MLBS,"1,450.00",-0.76,"1,455.00","1,426.00","1,432.00",990,"1,424,536.00",02/09/2022
99,MLBSL,"3,828.00",-0.18,"3,855.60","3,780.00","3,850.00",704,"2,690,004.00",02/09/2022
100,MMF1,9.20,-0.22,9.20,9.04,9.04,"10,175","92,826.00",02/09/2022
101,MMFDB,"1,350.00",-2.17,"1,375.00","1,340.00","1,360.00","6,378","8,606,303.40",02/09/2022
102,MNBBL,544.00,-1.45,554.00,542.00,550.00,"26,283","14,374,329.60",02/09/2022
103,MPFL,430.00,-2.25,439.90,425.30,432.00,"3,660","1,577,788.20",02/09/2022
104,MSLB,"1,565.10",-1.57,"1,590.00","1,565.10","1,590.00",244,"383,860.50",02/09/2022
105,NABBC,554.00,-0.18,566.00,543.00,566.00,"3,033","1,673,484.00",02/09/2022
106,NABIL,"1,100.90",-0.55,"1,110.00","1,098.00","1,110.00","59,639","65,698,220.80",02/09/2022
107,NBF2,11.16,0.54,11.17,10.95,11.10,"105,174","1,156,293.30",02/09/2022
108,NBF3,9.60,-0.1,9.70,9.48,9.48,"13,720","131,988.10",02/09/2022
109,NBL,361.00,-0.28,364.50,358.00,362.00,"70,502","25,327,279.30",02/09/2022
110,NBLD85,880.00,1.62,880.00,880.00,880.00,10,"8,800.00",02/09/2022
111,NCCB,272.20,-0.29,272.40,269.00,271.00,"57,578","15,596,466.00",02/09/2022
112,NEF,10.85,0.37,11.01,10.80,10.81,"6,824","74,135.65",02/09/2022
113,NFS,710.00,1.28,710.00,685.00,690.00,"27,273","18,918,780.50",02/09/2022
114,NGPL,693.00,-1,705.00,687.00,689.00,"42,382","29,422,646.00",02/09/2022
115,NHDL,549.00,-3.35,566.20,540.00,566.00,"141,671","77,845,144.50",02/09/2022
116,NHPC,425.00,0.24,427.00,416.00,422.00,"342,990","144,713,398.10",02/09/2022
117,NIBLPF,11.18,-0.18,11.40,10.98,11.00,"26,430","292,166.85",02/09/2022
118,NIBSF2,9.38,-0.11,9.38,9.20,9.21,"5,960","55,077.40",02/09/2022
119,NICA,828.00,-1.08,840.00,821.00,840.00,"87,317","72,331,456.20",02/09/2022
120,NICAD8283,"1,089.90",-1.58,"1,089.90","1,089.90","1,089.90",10,"10,899.00",02/09/2022
121,NICBF,11.19,-0.8,11.30,11.16,11.30,"13,200","148,487.00",02/09/2022
122,NICGF,12.25,-1.05,12.25,12.23,12.23,700,"8,564.00",02/09/2022
123,NICL,910.00,-1.09,923.00,902.20,920.10,"36,600","33,313,759.60",02/09/2022
124,NICLBSL,"1,175.00",-1.52,"1,200.00","1,169.40","1,196.00","13,926","16,422,356.50",02/09/2022
125,NICSF,9.15,0.88,9.26,8.92,8.92,"6,460","59,004.50",02/09/2022
126,NIFRA,397.00,-1.98,405.00,392.00,404.00,"357,001","141,340,452.50",02/09/2022
127,NIL,"1,266.00",-0.78,"1,289.00","1,255.00","1,276.00","14,816","18,730,567.30",02/09/2022
128,NLBBL,"1,220.00",-0.41,"1,224.90","1,200.00","1,201.00","3,483","4,206,419.70",02/09/2022
129,NLG,926.00,-2.01,945.00,920.10,927.00,"7,834","7,260,870.80",02/09/2022
130,NLIC,"1,429.00",-1.85,"1,455.00","1,415.00","1,455.00","69,047","98,663,454.90",02/09/2022
131,NLICL,"1,108.10",-0.89,"1,122.00","1,100.10","1,101.10","18,120","20,114,359.50",02/09/2022
132,NMB,338.00,-0.59,342.00,337.00,340.00,"36,942","12,501,455.60",02/09/2022
133,NMB50,13.09,-1.58,13.10,12.90,13.04,"47,440","618,919.40",02/09/2022
134,NMBHF1,11.97,-1.72,11.98,11.95,11.95,"7,073","84,661.33",02/09/2022
135,NMBMF,"1,066.20",-1.61,"1,085.00","1,062.00","1,081.00","3,885","4,178,430.40",02/09/2022
136,NMFBS,"2,601.00",-0.91,"2,620.00","2,595.00","2,620.00","1,966","5,120,489.50",02/09/2022
137,NRIC,"1,223.00",-1.45,"1,242.00","1,222.00","1,235.00","18,960","23,264,033.50",02/09/2022
138,NRN,786.00,-1.26,800.00,780.10,782.00,"40,871","32,231,237.90",02/09/2022
139,NSLB,"1,416.70",-0.65,"1,430.00","1,389.00","1,430.00","4,512","6,329,615.50",02/09/2022
140,NTC,"1,599.90",0.62,"1,599.90","1,562.00","1,590.00","92,469","145,957,217.50",02/09/2022
141,NUBL,"1,237.00",0,"1,240.00","1,220.20","1,237.00","4,253","5,226,471.80",02/09/2022
142,NYADI,489.90,-1.63,500.00,480.20,490.00,"13,550","6,609,771.00",02/09/2022
143,OHL,514.00,0.78,515.00,506.00,510.00,"8,810","4,487,892.30",02/09/2022
144,PCBL,349.90,-0.6,352.00,348.00,352.00,"21,709","7,583,410.70",02/09/2022
145,PFL,574.50,-0.26,574.50,565.20,569.10,"11,934","6,784,849.00",02/09/2022
146,PIC,980.00,-0.72,987.20,975.00,987.00,"2,063","2,019,160.00",02/09/2022
147,PICL,762.00,-2.16,789.00,750.00,789.00,"10,645","8,064,694.80",02/09/2022
148,PLI,627.00,-1.42,635.00,624.00,624.00,"9,778","6,138,278.00",02/09/2022
149,PLIC,768.90,-0.41,770.00,759.30,767.00,"7,356","5,643,017.10",02/09/2022
150,PMHPL,378.40,0.64,383.00,366.60,369.00,"14,957","5,566,247.90",02/09/2022
151,PPCL,523.50,-1.78,540.00,518.00,535.00,"12,162","6,353,385.10",02/09/2022
152,PRIN,879.00,-1.24,880.00,861.00,877.10,"9,877","8,626,488.90",02/09/2022
153,PROFL,387.00,-2.03,397.80,386.40,390.00,"16,085","6,273,061.40",02/09/2022
154,PRVU,319.20,-1.78,326.00,319.20,324.50,"95,046","30,580,831.70",02/09/2022
155,PSF,9.20,-0.76,9.30,9.06,9.10,"30,750","283,214.50",02/09/2022
156,RADHI,689.00,-1.7,705.00,685.00,700.90,"25,508","17,663,359.00",02/09/2022
157,RBCL,"18,500.00",-2.25,"18,899.00","18,302.00","18,899.00","3,288","61,343,015.70",02/09/2022
158,RBCLPO,"16,538.00",-2,"17,209.90","16,538.00","17,209.90",340,"5,777,262.00",02/09/2022
159,RHPL,420.00,-1.18,422.00,412.70,417.00,"69,544","29,077,835.40",02/09/2022
160,RLFL,491.00,0.16,500.00,485.00,490.10,"18,784","9,208,472.60",02/09/2022
161,RLI,585.00,0,585.00,573.30,574.30,"21,992","12,692,819.40",02/09/2022
162,RMDC,"1,200.00",-1.23,"1,226.00","1,184.00","1,226.00","14,017","16,712,599.80",02/09/2022
163,RMF1,9.25,1.09,9.30,9.03,9.03,"5,650","51,888.50",02/09/2022
164,RSDC,779.00,0.52,780.00,761.00,775.00,"4,002","3,075,618.60",02/09/2022
165,RURU,"1,040.00",-0.67,"1,050.00","1,026.00","1,031.00","1,814","1,873,670.00",02/09/2022
166,SABSL,"1,419.00",-2.14,"1,450.00","1,407.00","1,450.00","1,822","2,577,088.30",02/09/2022
167,SADBL,413.00,-0.48,420.00,402.00,416.00,"63,791","26,128,129.30",02/09/2022
168,SAEF,13.92,-0.57,14.00,13.92,14.00,"168,050","2,343,780.00",02/09/2022
169,SAHAS,689.00,0,700.00,676.00,690.00,"50,041","34,226,961.00",02/09/2022
170,SANIMA,358.00,-0.61,364.00,355.10,364.00,"47,307","16,905,570.70",02/09/2022
171,SAPDBL,355.00,-3.27,361.00,353.00,360.00,"14,008","4,981,222.00",02/09/2022
172,SBCF,9.13,-0.54,9.29,9.02,9.02,"6,450","58,967.00",02/09/2022
173,SBI,383.60,-0.85,388.00,382.20,386.00,"14,206","5,457,697.80",02/09/2022
174,SBIBD86,962.50,-3.75,980.00,962.50,980.00,75,"73,062.50",02/09/2022
175,SBL,438.90,-1.15,448.00,438.00,448.00,"33,765","14,879,541.30",02/09/2022
176,SCB,495.10,-1.18,505.00,493.00,504.00,"20,092","9,968,856.50",02/09/2022
177,SDLBSL,"1,355.00",-0.29,"1,377.00","1,345.00","1,350.00","1,542","2,090,866.80",02/09/2022
178,SEF,11.25,0,11.31,11.10,11.18,"105,839","1,180,573.90",02/09/2022
179,SFCL,402.00,-1.47,415.00,398.00,415.00,"14,335","5,755,688.50",02/09/2022
180,SFMF,12.10,-0.41,12.39,12.10,12.39,"58,100","706,014.00",02/09/2022
181,SGI,646.00,-1.67,658.00,640.10,657.00,"3,458","2,234,121.00",02/09/2022
182,SHEL,495.00,0,500.00,486.10,490.00,"17,789","8,715,832.50",02/09/2022
183,SHINE,430.00,-1.38,440.10,427.30,427.30,"37,244","16,055,275.60",02/09/2022
184,SHIVM,"1,503.00",0.66,"1,522.00","1,490.00","1,522.00","52,411","79,061,155.20",02/09/2022
185,SHL,223.00,0,223.00,218.70,220.00,"21,852","4,829,446.00",02/09/2022
186,SHPC,446.00,-1.98,452.00,439.10,446.00,"95,511","42,471,593.70",02/09/2022
187,SIC,"1,385.00",-0.22,"1,387.00","1,355.00","1,371.00","4,206","5,730,832.00",02/09/2022
188,SICL,"1,528.00",-2.18,"1,569.00","1,522.00","1,560.00","21,734","33,394,075.30",02/09/2022
189,SIFC,471.00,0.86,473.00,462.00,464.50,"16,523","7,731,439.40",02/09/2022
190,SIGS2,11.58,-0.34,11.60,11.50,11.50,"1,200","13,826.00",02/09/2022
191,SIL,"1,002.00",-2.34,"1,025.00","1,001.00","1,021.00","6,829","6,896,353.00",02/09/2022
192,SINDU,414.00,-0.72,423.00,413.00,413.00,"8,216","3,412,045.10",02/09/2022
193,SJCL,409.00,-0.73,409.00,401.40,408.00,"15,870","6,409,923.00",02/09/2022
194,SKBBL,"1,335.00",-1.11,"1,377.00","1,326.10","1,377.00","2,054","2,758,556.00",02/09/2022
195,SLBBL,"1,100.00",-2.22,"1,124.00","1,099.00","1,115.00","5,286","5,852,885.30",02/09/2022
196,SLBSL,"1,341.00",0.81,"1,341.00","1,302.10","1,335.00",585,"768,410.90",02/09/2022
197,SLCF,9.25,-0.54,9.47,9.12,9.12,"5,150","47,920.00",02/09/2022
198,SLI,583.10,-1.84,604.00,580.20,600.00,"15,263","8,912,757.80",02/09/2022
199,SLICL,775.00,-1.94,795.00,770.00,785.00,"15,373","11,924,990.70",02/09/2022
200,SMATA,"1,173.00",-1.43,"1,204.00","1,137.00","1,204.00","4,410","5,077,833.10",02/09/2022
201,SMB,"1,885.00",-1.11,"1,885.00","1,840.00","1,868.00",670,"1,246,946.50",02/09/2022
202,SMFBS,"1,915.00",-2.54,"1,930.00","1,915.00","1,925.70",279,"535,903.00",02/09/2022
203,SMFDB,"1,212.80",0.81,"1,225.80","1,170.00","1,200.00","2,428","2,876,432.00",02/09/2022
204,SPC,637.10,-2.73,655.00,631.00,642.10,"2,489","1,592,647.00",02/09/2022
205,SPDL,506.00,-1.94,515.00,502.00,511.00,"83,263","42,238,906.40",02/09/2022
206,SRBL,280.00,-0.74,283.00,278.40,280.50,"13,629","3,813,182.20",02/09/2022
207,SSHL,374.00,-2.09,388.00,373.00,382.00,"20,148","7,561,102.50",02/09/2022
208,STC,"6,403.00",-1.49,"6,500.00","6,382.00","6,385.00",621,"4,000,743.00",02/09/2022
209,SWBBL,"1,318.00",-0.83,"1,329.00","1,311.00","1,329.00",531,"701,200.00",02/09/2022
210,TPC,594.00,0.32,603.20,576.20,592.10,"3,959","2,308,706.00",02/09/2022
211,TRH,379.80,-0.78,382.00,374.00,382.00,"4,477","1,684,092.00",02/09/2022
212,UIC,705.20,-1.23,724.00,702.00,714.00,"11,098","7,884,432.60",02/09/2022
213,ULI,700.00,-1.82,710.00,696.10,705.00,"31,129","21,787,295.50",02/09/2022
214,UMHL,419.00,-0.95,430.00,414.00,423.00,"64,623","27,057,171.70",02/09/2022
215,UMRH,650.00,-1.07,660.00,635.00,647.00,"20,809","13,534,243.10",02/09/2022
216,UNHPL,390.90,-0.41,397.00,385.00,393.00,"19,291","7,505,910.80",02/09/2022
217,UNL,"19,100.00",-1.45,"19,100.00","19,050.00","19,050.00",20,"381,500.00",02/09/2022
218,UPCL,395.00,-0.03,405.00,390.00,390.00,"55,840","22,025,081.10",02/09/2022
219,UPPER,719.00,-0.68,725.00,711.10,723.90,"147,342","105,557,536.30",02/09/2022
220,USLB,"1,581.00",-1.19,"1,606.00","1,581.00","1,605.00",244,"388,126.00",02/09/2022
221,VLBS,"1,349.70",-1.98,"1,377.00","1,349.60","1,377.00",163,"220,047.80",02/09/2022
222,WNLB,"1,710.00",-3.06,"1,750.00","1,706.00","1,750.00","1,866","3,214,863.90",02/09/2022
1,ACLBSL,"1,460.00",-0.68,"1,485.00","1,450.70","1,475.00","4,192","6,143,797.90",02/10/2022
2,ADBL,414.50,-0.24,422.00,413.00,422.00,"20,035","8,301,022.10",02/10/2022
3,AHPC,575.00,0.35,584.40,568.00,584.40,"283,093","162,638,954.70",02/10/2022
4,AIL,733.00,-2.64,745.00,720.00,745.00,"11,255","8,217,671.10",02/10/2022
5,AKJCL,316.50,-0.53,323.00,312.00,320.00,"54,866","17,381,323.70",02/10/2022
6,AKPL,559.30,-1.27,573.00,555.00,565.00,"95,207","53,441,260.10",02/10/2022
7,ALBSL,"1,551.00",-1.77,"1,590.00","1,551.00","1,590.00","1,245","1,938,562.80",02/10/2022
8,ALICL,966.00,-0.72,979.00,960.00,975.10,"7,512","7,257,103.00",02/10/2022
9,API,525.00,-0.19,534.00,518.00,526.10,"280,105","146,642,648.80",02/10/2022
10,BARUN,529.00,-1.4,546.00,527.00,545.00,"10,106","5,355,565.00",02/10/2022
11,BBC,"5,025.00",0.5,"5,099.00","5,000.00","5,099.00",50,"251,840.00",02/10/2022
12,BFC,495.00,-0.82,509.00,491.00,499.00,"22,534","11,188,366.70",02/10/2022
13,BNHC,665.00,-3.06,690.00,650.00,686.00,"13,244","8,845,661.70",02/10/2022
14,BNT,"14,270.00",-0.21,"14,586.00","14,000.00","14,586.00",823,"11,717,590.00",02/10/2022
15,BOKL,286.00,-0.35,292.00,283.00,292.00,"31,322","8,956,086.50",02/10/2022
16,BPCL,439.00,-1.35,453.00,434.20,453.00,"17,098","7,510,584.70",02/10/2022
17,CBBL,"1,310.00",0,"1,324.00","1,305.00","1,323.00","6,090","7,998,718.70",02/10/2022
18,CBL,253.00,-0.35,255.00,250.30,255.00,"52,657","13,249,754.90",02/10/2022
19,CCBL,246.30,-1.08,250.00,246.00,247.00,"29,486","7,279,323.20",02/10/2022
20,CFCL,482.00,-0.62,494.00,476.00,490.00,"23,130","11,135,819.30",02/10/2022
21,CGH,"1,425.00",0.28,"1,439.90","1,410.00","1,410.00","2,773","3,936,723.50",02/10/2022
22,CHCL,515.00,-0.58,520.10,513.10,520.00,"15,201","7,842,285.00",02/10/2022
23,CHDC,"1,040.00",-0.95,"1,064.00","1,033.00","1,050.00","16,578","17,282,792.80",02/10/2022
24,CHL,493.00,-0.6,498.00,487.00,496.00,"16,379","8,041,356.50",02/10/2022
25,CIT,"3,319.90",-0.39,"3,370.00","3,280.00","3,280.00","5,783","19,162,691.60",02/10/2022
26,CMF1,10.00,-0.7,10.06,9.87,9.87,965,"9,641.00",02/10/2022
27,CMF2,10.31,0.1,10.51,10.30,10.30,"6,100","63,281.00",02/10/2022
28,CORBL,573.00,-2.88,585.00,572.00,582.00,"1,646","951,804.80",02/10/2022
29,CZBIL,285.40,-0.9,291.00,285.00,285.00,"34,925","9,999,565.10",02/10/2022
30,DDBL,"1,235.00",-0.8,"1,251.00","1,232.00","1,251.00","6,196","7,686,871.00",02/10/2022
31,DHPL,315.10,-1.53,321.30,312.00,321.00,"15,625","4,948,078.50",02/10/2022
32,EBL,568.00,-0.7,572.00,565.00,572.00,"17,118","9,710,698.50",02/10/2022
33,EDBL,543.00,1.31,546.00,533.30,546.00,"8,382","4,548,720.70",02/10/2022
34,EIC,707.00,-1.53,720.00,707.00,720.00,"4,126","2,922,312.00",02/10/2022
35,EICPO,489.90,5.33,493.30,455.80,455.80,"41,291","19,844,873.80",02/10/2022
36,FMDBL,851.50,-0.18,860.00,845.00,845.00,"7,897","6,732,897.90",02/10/2022
37,FOWAD,"2,373.30",-1.11,"2,419.00","2,355.00","2,380.00","12,260","29,091,889.20",02/10/2022
38,GBBL,587.00,-0.51,595.00,585.00,590.00,"32,490","19,120,665.40",02/10/2022
39,GBIME,351.50,-1.65,358.00,351.00,355.00,"40,366","14,251,227.90",02/10/2022
40,GBLBS,"1,026.00",-0.86,"1,034.00","1,014.30","1,014.30","7,648","7,860,012.50",02/10/2022
41,GFCL,682.00,1.04,700.00,662.00,687.00,"22,451","15,105,237.00",02/10/2022
42,GHL,338.00,-0.88,347.80,334.50,347.80,"24,822","8,367,883.00",02/10/2022
43,GIC,650.00,0.78,657.00,635.00,657.00,"5,345","3,436,476.10",02/10/2022
44,GILB,"1,705.00",0.29,"1,714.50","1,672.10","1,714.50",759,"1,288,598.00",02/10/2022
45,GIMES1,11.81,-3.2,12.20,11.73,11.96,"160,685","1,898,747.29",02/10/2022
46,GLBSL,"1,300.10",0.78,"1,315.80","1,280.00","1,315.80",959,"1,247,406.40",02/10/2022
47,GLH,485.00,0,494.00,475.30,494.00,"7,746","3,738,768.60",02/10/2022
48,GLICL,670.00,-0.74,688.50,667.00,688.50,"20,849","14,006,753.70",02/10/2022
49,GMFBS,"1,333.90",1.35,"1,335.00","1,315.00","1,335.00",586,"778,036.00",02/10/2022
50,GMFIL,459.00,-1.92,477.00,445.00,477.00,"34,545","15,739,706.00",02/10/2022
51,GRDBL,367.00,-0.81,376.90,364.10,376.90,"9,679","3,576,484.00",02/10/2022
52,GUFL,757.20,-0.11,771.00,748.00,755.00,"38,816","29,364,986.10",02/10/2022
53,GWFD83,"1,100.00",0.82,"1,100.00","1,100.00","1,100.00",115,"126,500.00",02/10/2022
54,HDHPC,339.00,-1.45,348.00,336.00,348.00,"57,256","19,405,326.10",02/10/2022
55,HDL,"4,600.00",-0.33,"4,650.00","4,575.00","4,605.00","10,332","47,565,605.10",02/10/2022
56,HGI,748.00,-0.8,767.00,744.00,767.00,"6,653","4,985,483.70",02/10/2022
57,HIDCL,335.00,-0.03,343.70,330.10,341.80,"409,300","137,617,821.20",02/10/2022
58,HPPL,491.00,-1.6,500.00,490.00,490.00,"9,713","4,812,421.80",02/10/2022
59,HURJA,517.00,-0.19,537.00,507.70,507.70,"4,280","2,206,562.00",02/10/2022
60,ICFC,712.00,2.01,720.00,690.00,705.00,"78,979","55,500,974.50",02/10/2022
61,ICFCD83,"1,100.00",0,"1,100.00","1,100.00","1,100.00",100,"110,000.00",02/10/2022
62,IGI,"1,107.00",-0.81,"1,134.00","1,095.00","1,119.90","179,529","198,187,146.60",02/10/2022
63,ILBS,"1,349.00",-2.1,"1,365.00","1,346.00","1,361.00","1,480","2,001,687.00",02/10/2022
64,JBBL,430.10,-0.67,439.80,429.30,436.00,"59,218","25,616,081.80",02/10/2022
65,JBLB,"4,625.00",-0.49,"4,687.00","4,620.00","4,650.00","8,275","38,319,277.80",02/10/2022
66,JFL,575.50,-0.09,585.90,560.00,585.90,"19,475","11,089,327.90",02/10/2022
67,JLI,646.00,-0.92,655.00,640.00,652.00,"10,120","6,553,972.90",02/10/2022
68,JOSHI,319.00,-0.31,325.00,318.00,324.90,"28,171","9,028,131.40",02/10/2022
69,JSLBB,"2,430.00",-2.13,"2,480.00","2,425.00","2,450.00",237,"577,310.00",02/10/2022
70,KBL,256.00,-0.78,260.00,255.00,258.00,"49,380","12,649,884.30",02/10/2022
71,KEF,9.39,2.07,9.53,9.17,9.17,"35,200","329,260.75",02/10/2022
72,KKHC,324.00,1.25,329.00,320.00,320.00,"14,645","4,754,085.80",02/10/2022
73,KLBSL,"1,645.00",-0.6,"1,656.00","1,645.00","1,656.00",340,"561,489.40",02/10/2022
74,KMCDB,"1,260.00",-2.48,"1,294.90","1,260.00","1,283.00","10,256","13,021,093.50",02/10/2022
75,KPCL,535.00,-0.37,545.00,526.40,545.00,"4,710","2,508,720.00",02/10/2022
76,KRBL,430.00,0.23,437.00,420.00,432.00,"9,234","3,963,241.00",02/10/2022
77,KSBBL,521.50,-0.67,530.00,516.20,525.00,"32,855","17,121,208.40",02/10/2022
78,LBBL,513.50,-1.06,522.00,510.70,520.00,"42,870","22,105,671.30",02/10/2022
79,LBL,286.00,-0.14,288.80,284.00,284.00,"12,311","3,520,594.60",02/10/2022
80,LEC,398.50,-0.62,408.00,393.00,404.00,"17,359","6,949,780.00",02/10/2022
81,LEMF,10.71,1.13,10.71,10.38,10.38,"30,600","323,401.00",02/10/2022
82,LGIL,766.30,-0.74,790.50,766.30,775.00,"24,227","18,745,445.30",02/10/2022
83,LICN,"2,050.00",1.05,"2,060.00","2,005.00","2,026.00","20,123","40,646,324.40",02/10/2022
84,LLBS,"1,513.00",-1.43,"1,535.00","1,505.00","1,535.00",912,"1,375,581.40",02/10/2022
85,LUK,10.28,-0.77,10.37,10.28,10.28,"40,080","412,916.40",02/10/2022
86,MBJC,431.00,-1.21,447.70,430.00,430.00,"32,370","13,999,028.00",02/10/2022
87,MBL,317.50,0,321.00,316.00,318.00,"68,488","21,804,052.60",02/10/2022
88,MDB,527.30,-1.62,537.00,525.00,536.00,"8,019","4,248,451.90",02/10/2022
89,MEGA,284.00,-0.42,289.50,283.00,289.50,"55,892","15,894,348.30",02/10/2022
90,MEN,"1,199.00",0.67,"1,214.00","1,146.00","1,168.00","16,844","19,548,764.30",02/10/2022
91,MERO,"1,140.00",-1.98,"1,165.00","1,140.00","1,150.00","6,821","7,851,294.70",02/10/2022
92,MFIL,695.50,-0.93,710.00,695.00,710.00,"24,239","16,943,485.40",02/10/2022
93,MFLD85,911.70,-1.97,913.10,911.70,913.10,100,"91,245.00",02/10/2022
94,MHNL,495.00,-1.59,513.00,494.00,500.00,"10,021","4,991,883.00",02/10/2022
95,MKJC,600.00,-1.15,606.00,585.00,595.00,"5,681","3,371,159.00",02/10/2022
96,MKLB,"1,378.00",-2.89,"1,447.00","1,378.00","1,447.00","1,100","1,528,223.00",02/10/2022
97,MLBBL,"1,656.00",-4,"1,725.00","1,656.00","1,725.00","1,333","2,226,688.20",02/10/2022
98,MLBL,514.00,-0.19,522.00,512.20,512.20,"44,261","22,768,086.60",02/10/2022
99,MLBS,"1,432.00",-1.24,"1,458.00","1,430.00","1,430.00",570,"819,585.00",02/10/2022
100,MLBSL,"3,786.00",-1.1,"3,900.00","3,758.10","3,758.10",521,"1,984,727.00",02/10/2022
101,MMF1,9.10,-1.09,9.20,9.04,9.04,"25,600","233,803.80",02/10/2022
102,MMFDB,"1,348.00",-0.15,"1,375.00","1,335.00","1,374.50","1,833","2,459,989.00",02/10/2022
103,MNBBL,540.00,-0.74,552.00,540.00,548.00,"21,266","11,535,126.00",02/10/2022
104,MPFL,429.00,-0.23,433.00,420.60,433.00,"13,627","5,773,125.40",02/10/2022
105,MSLB,"1,553.00",-0.77,"1,595.00","1,552.00","1,565.10",338,"528,372.00",02/10/2022
106,NABBC,545.00,-1.62,560.00,545.00,545.10,"1,459","801,375.00",02/10/2022
107,NABIL,"1,097.10",-0.35,"1,101.00","1,095.00","1,101.00","62,380","68,504,631.00",02/10/2022
108,NBF2,11.11,-0.45,11.35,11.01,11.20,"19,475","217,981.50",02/10/2022
109,NBF3,9.58,-0.21,9.69,9.55,9.60,"15,330","146,816.75",02/10/2022
110,NBL,357.00,-1.11,363.00,356.00,361.00,"52,118","18,709,975.30",02/10/2022
111,NBLD85,880.00,0,880.00,880.00,880.00,40,"35,200.00",02/10/2022
112,NCCB,272.90,0.26,275.00,269.00,272.10,"47,878","12,933,416.80",02/10/2022
113,NEF,11.15,2.76,11.28,10.85,10.85,"74,363","823,391.10",02/10/2022
114,NFS,688.00,-3.1,708.00,688.00,696.30,"13,440","9,331,433.00",02/10/2022
115,NGPL,675.50,-2.53,700.00,675.50,698.00,"44,464","30,394,010.30",02/10/2022
116,NHDL,533.00,-2.91,550.00,530.30,545.00,"69,292","37,229,581.90",02/10/2022
117,NHPC,431.00,1.41,435.00,420.50,429.00,"522,397","224,015,459.20",02/10/2022
118,NIBD2082,"1,044.70",-2,"1,044.70","1,044.70","1,044.70",25,"26,117.50",02/10/2022
119,NIBLPF,11.18,0,11.18,11.00,11.10,"5,974","66,454.50",02/10/2022
120,NIBSF2,9.30,-0.85,9.56,9.20,9.20,"8,000","74,816.00",02/10/2022
121,NICA,818.00,-1.21,839.00,814.00,830.00,"95,660","78,333,501.40",02/10/2022
122,NICAD8283,"1,068.20",-1.99,"1,068.20","1,068.20","1,068.20",10,"10,682.00",02/10/2022
123,NICBF,11.32,1.16,11.32,11.07,11.07,"12,500","141,453.00",02/10/2022
124,NICGF,12.38,1.06,12.49,12.05,12.05,"15,800","194,403.00",02/10/2022
125,NICL,909.40,-0.07,917.80,907.90,912.00,"27,640","25,191,621.20",02/10/2022
126,NICLBSL,"1,179.90",0.42,"1,194.00","1,170.00","1,170.00","10,369","12,216,219.70",02/10/2022
127,NICSF,9.16,0.11,9.20,8.97,8.97,"4,783","43,471.64",02/10/2022
128,NIFRA,392.00,-1.26,401.00,390.00,392.00,"329,169","129,906,070.90",02/10/2022
129,NIL,"1,263.90",-0.17,"1,285.00","1,255.00","1,260.00","11,051","13,964,241.80",02/10/2022
130,NLBBL,"1,181.00",-3.2,"1,225.00","1,181.00","1,225.00","3,212","3,850,301.40",02/10/2022
131,NLG,920.00,-0.65,940.00,908.30,940.00,"4,328","3,960,076.40",02/10/2022
132,NLIC,"1,415.00",-0.98,"1,440.00","1,390.00","1,420.00","111,262","157,160,229.60",02/10/2022
133,NLICL,"1,112.00",0.35,"1,125.00","1,100.00","1,102.30","31,282","34,752,049.10",02/10/2022
134,NMB,335.00,-0.89,339.00,334.50,339.00,"46,342","15,565,077.70",02/10/2022
135,NMB50,13.36,2.06,13.36,13.00,13.00,"10,100","134,557.00",02/10/2022
136,NMBHF1,11.96,-0.08,12.00,11.96,12.00,"12,347","147,755.38",02/10/2022
137,NMBMF,"1,075.00",0.83,"1,080.90","1,060.00","1,060.00","2,632","2,815,352.80",02/10/2022
138,NMFBS,"2,584.00",-0.65,"2,630.00","2,548.00","2,610.00","7,049","18,159,126.10",02/10/2022
139,NRIC,"1,215.00",-0.65,"1,234.00","1,206.00","1,224.00","37,020","45,092,890.30",02/10/2022
140,NRN,779.00,-0.89,792.00,763.50,775.00,"22,054","17,018,356.10",02/10/2022
141,NSLB,"1,401.00",-1.11,"1,424.00","1,401.00","1,402.00","3,560","5,004,113.00",02/10/2022
142,NTC,"1,624.80",1.56,"1,625.00","1,588.10","1,590.00","158,139","254,839,564.50",02/10/2022
143,NUBL,"1,226.00",-0.89,"1,241.90","1,213.00","1,221.10","5,832","7,130,118.40",02/10/2022
144,NYADI,478.00,-2.43,499.80,475.00,480.20,"13,357","6,438,595.20",02/10/2022
145,OHL,511.00,-0.58,523.00,506.10,520.00,"4,749","2,426,308.20",02/10/2022
146,PBD85,910.00,1.11,910.00,910.00,910.00,25,"22,750.00",02/10/2022
